Identifier,Order,Longitude,Latitude
kaohsiung,86,120.86814880371094,22.857194700969636
kaohsiung,87,120.86540222167969,22.841375599192222
kaohsiung,88,120.85372924804688,22.857194700969636
kaohsiung,89,120.84892272949219,22.85150003634741
kaohsiung,90,120.84136962890625,22.856561972236847
kaohsiung,91,120.83724975585938,22.86605259393196
kaohsiung,92,120.82420349121094,22.86731796007561
kaohsiung,93,120.81047058105469,22.857194700969636
kaohsiung,94,120.8001708984375,22.850867281108794
kaohsiung,95,120.79330444335938,22.85213278864118
kaohsiung,96,120.79399108886719,22.841375599192222
kaohsiung,97,120.78025817871094,22.836313097991496
kaohsiung,98,120.76446533203125,22.84896899772457
kaohsiung,99,120.7562255859375,22.864787216003133
kaohsiung,100,120.73562622070312,22.873644613998255
kaohsiung,101,120.71983337402344,22.88313404228909
kaohsiung,102,120.70198059082031,22.878705724951267
kaohsiung,103,120.68618774414062,22.86352182628963
kaohsiung,104,120.67520141601562,22.857827426757016
kaohsiung,105,120.66078186035156,22.860358300451207
kaohsiung,106,120.65460205078125,22.882501434370063
kaohsiung,107,120.64910888671875,22.87744046489713
kaohsiung,108,120.64361572265625,22.88439924928305
kaohsiung,109,120.61958312988281,22.874909909420122
kaohsiung,110,120.61408996582031,22.87617519305325
kaohsiung,111,120.60035705566406,22.868899651181472
kaohsiung,112,120.57769775390625,22.851183659096204
kaohsiung,113,120.56259155273438,22.8344146114748
kaohsiung,114,120.5533218383789,22.829351851270825
kaohsiung,115,120.52997589111328,22.830933984066572
kaohsiung,116,120.51933288574219,22.831883254915766
kaohsiung,117,120.51040649414062,22.828718993002894
kaohsiung,118,120.498046875,22.831250408418676
kaohsiung,119,120.49118041992188,22.835680272095825
kaohsiung,120,120.47882080078125,22.836945920943855
kaohsiung,121,120.46920776367188,22.833148939081273
kaohsiung,122,120.46783447265625,22.820491567770727
kaohsiung,123,120.46302795410156,22.79897133631111
kaohsiung,124,120.45478820800781,22.778080803124517
kaohsiung,125,120.45341491699219,22.74958855761403
kaohsiung,126,120.45616149902344,22.72299043351299
kaohsiung,127,120.44998168945312,22.690685758801227
kaohsiung,128,120.443115234375,22.684984142872107
kaohsiung,129,120.43556213378906,22.662175307872072
kaohsiung,130,120.43350219726562,22.620349264339513
kaohsiung,131,120.43899536132812,22.60513663771386
kaohsiung,132,120.44517517089844,22.600699304753316
kaohsiung,133,120.44723510742188,22.58041253259908
kaohsiung,134,120.43624877929688,22.54744015693029
kaohsiung,135,120.43075561523438,22.54363514480761
kaohsiung,136,120.42457580566406,22.527145546985007
kaohsiung,137,120.42285919189453,22.512239793623987
kaohsiung,138,120.42526245117188,22.498601206992017
kaohsiung,139,120.42526245117188,22.485912942320958
kaohsiung,140,120.42251586914062,22.477030464933303
kaohsiung,141,120.41427612304688,22.474175261902367
kaohsiung,142,120.3936767578125,22.48274069438745
kaohsiung,143,120.35831451416016,22.507165127829534
kaohsiung,144,120.35453796386719,22.505262080138394
kaohsiung,145,120.33393859863281,22.5214371505615
kaohsiung,146,120.30715942382812,22.545537663981868
kaohsiung,147,120.28209686279297,22.588654394218803
kaohsiung,148,120.26390075683594,22.611792368871143
kaohsiung,149,120.26493072509766,22.616546265412556
kaohsiung,150,120.26458740234375,22.62478596348914
kaohsiung,151,120.25840759277344,22.635877084910184
kaohsiung,152,120.25016784667969,22.64823470853169
kaohsiung,153,120.25222778320312,22.663759377298646
kaohsiung,154,120.26390075683594,22.673263409792973
kaohsiung,155,120.2621841430664,22.68815173656103
kaohsiung,156,120.2614974975586,22.700504652351135
kaohsiung,157,120.25154113769531,22.72615714815323
kaohsiung,158,120.23334503173828,22.762569095646636
kaohsiung,159,120.21240234375,22.807516540998005
kaohsiung,160,120.19660949707031,22.804668198971534
kaohsiung,161,120.20210266113281,22.80878245167516
kaohsiung,162,120.20210266113281,22.814162440824855
kaohsiung,163,120.20862579345703,22.815744750136528
