6,index,6,ident6,if6,ier,Order,Long6,itude,Lat6,itude
6,ilan,80,121.88507080078125,24.5983288057789
6,ilan,81,121.87820434570312,24.576787525357968
6,ilan,82,121.8716812133789,24.57741196244277
6,ilan,83,121.86996459960938,24.566171618760233
6,ilan,84,121.87030792236328,24.553368888397507
6,ilan,85,121.87374114990234,24.542750998636
6,ilan,86,121.87236785888672,24.537754033688486
6,ilan,87,121.87236785888672,24.531507547717872
6,ilan,88,121.86893463134766,24.528696527622976
6,ilan,89,121.8603515625,24.52651013514909
6,ilan,90,121.85348510742188,24.522137235995242
6,ilan,91,121.84146881103516,24.52151252368642
6,ilan,92,121.83700561523438,24.505268913185933
6,ilan,93,121.84043884277344,24.497458737683925
6,ilan,94,121.85005187988281,24.495271801598953
6,ilan,95,121.85039520263672,24.483711650530985
6,ilan,96,121.8603515625,24.483399199271453
6,ilan,97,121.86172485351562,24.480587103020415
6,ilan,98,121.85794830322266,24.478712337272928
6,ilan,99,121.85554504394531,24.48121201872955
6,ilan,100,121.84833526611328,24.478087409150582
6,ilan,101,121.83597564697266,24.471212995009626
6,ilan,102,121.8215560913086,24.462463197720158
6,ilan,103,121.82121276855469,24.455587930503505
6,ilan,104,121.8167495727539,24.44808721105479
6,ilan,105,121.80164337158203,24.434647305605758
6,ilan,106,121.79237365722656,24.416516791872265
6,ilan,107,121.79031372070312,24.40338617298204
6,ilan,108,121.78653717041016,24.371179114415686
6,ilan,109,121.783447265625,24.367113562651262
6,ilan,110,121.7779541015625,24.35303948997228
6,ilan,111,121.77177429199219,24.34177910500614
6,ilan,112,121.77040100097656,24.331769033362388
6,ilan,113,121.7721176147461,24.32238387292596
6,ilan,114,121.7721176147461,24.317691032109384
6,ilan,115,121.7721176147461,24.31268514378426
