Index,Identifier,Order,Longitude,Latitude
3,hsinchu,51,121.37351989746094,24.507768066863434
3,hsinchu,52,121.38656616210938,24.51151670419995
3,hsinchu,53,121.39137268066406,24.523386651290892
3,hsinchu,54,121.40098571777344,24.528384188171866
3,hsinchu,55,121.39549255371094,24.5446248091904
3,hsinchu,56,121.39755249023438,24.55774069940823
3,hsinchu,57,121.41265869140625,24.574601971051052
3,hsinchu,58,121.4044189453125,24.593334056306457
3,hsinchu,59,121.39274597167969,24.585841558427443
3,hsinchu,60,121.36734008789062,24.598953135448454
3,hsinchu,61,121.35978698730469,24.619554266944885
3,hsinchu,62,121.36528015136719,24.633286469281973
3,hsinchu,63,121.35360717773438,24.64452078519756
3,hsinchu,64,121.35360717773438,24.666362395374456
3,hsinchu,65,121.33987426757812,24.668858336016015
3,hsinchu,66,121.33506774902344,24.685704628988454
3,hsinchu,67,121.3165283203125,24.70005337937338
3,hsinchu,68,121.30210876464844,24.69381499526742
3,hsinchu,69,121.29936218261719,24.70005337937338
3,hsinchu,70,121.30760192871094,24.72188526321623
3,hsinchu,71,121.29867553710938,24.73435890625381
3,hsinchu,72,121.30828857421875,24.75680831119271
3,hsinchu,73,121.29936218261719,24.76491404421628
3,hsinchu,74,121.27464294433594,24.773019248261697
3,hsinchu,75,121.25885009765625,24.784240964957117
3,hsinchu,76,121.25953674316406,24.794838321227864
3,hsinchu,77,121.2451171875,24.797331685252427
3,hsinchu,78,121.24443054199219,24.809174479730263
3,hsinchu,79,121.22383117675781,24.799201675373848
3,hsinchu,80,121.21833801269531,24.811044291230406
3,hsinchu,81,121.20597839355469,24.807304640022597
3,hsinchu,82,121.17164611816406,24.827871325134275
3,hsinchu,83,121.1517333984375,24.845942259604115
3,hsinchu,84,121.16134643554688,24.86089552027181
3,hsinchu,85,121.15653991699219,24.88083038849967
3,hsinchu,86,121.13800048828125,24.882699117531892
3,hsinchu,87,121.13250732421875,24.877092845634436
3,hsinchu,88,121.10916137695312,24.883944921181765
3,hsinchu,89,121.11122131347656,24.892665194900047
3,hsinchu,90,121.10572814941406,24.898893584819813
3,hsinchu,91,121.09268188476562,24.895779429137615
3,hsinchu,92,121.07345581054688,24.900762040519567
3,hsinchu,93,121.05903625488281,24.906990021902633
3,hsinchu,94,121.06109619140625,24.925049390196776
3,hsinchu,95,121.05697631835938,24.939370456867294
3,hsinchu,96,121.03225708007812,24.94746423663332
3,hsinchu,97,121.02401733398438,24.94123829939631
3,hsinchu,98,121.00547790527344,24.945596488503117
3,hsinchu,99,120.99380493164062,24.937502586022003
3,hsinchu,100,120.98556518554688,24.93999307418997
3,hsinchu,101,120.97114562988281,24.926917449777477
3,hsinchu,102,120.96565246582031,24.906367237907997
3,hsinchu,103,120.95466613769531,24.888928010132066
3,hsinchu,104,120.9375,24.86338755462191
3,hsinchu,105,120.93955993652344,24.849057671305268
3,hsinchu,106,120.95329284667969,24.834726128050878
3,hsinchu,107,120.98075866699219,24.82911768116273
3,hsinchu,108,121.00341796875,24.818523255124298
3,hsinchu,109,121.025390625,24.79546166693341
3,hsinchu,110,121.03157043457031,24.7630435373877
3,hsinchu,111,121.0198974609375,24.7536905807431
3,hsinchu,112,121.0089111328125,24.766784522874453
3,hsinchu,113,120.99655151367188,24.780500505455155
3,hsinchu,114,120.98487854003906,24.775513050757333
3,hsinchu,115,120.9869384765625,24.7686549733606
3,hsinchu,116,120.98075866699219,24.764290545070057
3,hsinchu,117,120.96839904785156,24.764290545070057
3,hsinchu,118,120.96565246582031,24.7536905807431
3,hsinchu,119,120.95603942871094,24.744960519350162
